Index;Scene;Character_name;Character_gender;Dialogue
1765;149;Thrud;Female;the two of you I swear
1766;149;Atreus;Male;what is in the jar?
1767;149;Thrud;Female;Milk curd mom's favorite it's his way of helping grandfather's in this study catch up later
1768;150;Sif;Female;you don't need to know why things are done you just need to accept what
1769;150;Thrud;Female;but I'm old enough
1770;150;Sif;Female;this isn't about your age
1771;150;Thrud;Female;then what is it about because by this point Magni and Modi
1772;150;Sif;Female;were set on the path that led to their death I don't understand
1773;150;Thrud;Female;you never try to
1774;150;Sif;Female;then help me why are you so intent to walk the same path and with that boy no less
1775;150;Thrud;Female;it is not about him I just this is my dream haven't you ever
1776;150;Sif;Female;you're not some farmhand we are Aesir we have duties not dreams and you need to start acting like it
1777;150;Thrud;Female;sometimes I hate you
1778;151;Atreus;Male;hmm not here maybe Odin's down in this Library
1779;152;Odin;Male;what are you going on about?
1780;152;Thor;Male;I just don't get it the mask bringing the giant that killed my sons here why
1781;152;Odin;Male;well I can explain it to you but I can't understand it for you stop letting a wife think for you she's clouding whatever's left of your brain
1782;152;Thor;Male;this isn't about her
1783;152;Odin;Male;no it's about your limitations accept them and move on now go smash something will ya honestly I liked you better as a drunk
1784;153;Odin;Male;Loki come here
1785;153;Atreus;Male;I finally figured it out this is where you killed Ymir isn't it first Giant
1786;153;Odin;Male;tell me can you murder a landslide smother a storm it was more a force of nature a vessel of power I was young foolish so an opportunity to create something more I know you think it's cruel but I did what I had to to protect my own
1787;153;Atreus;Male;why build your house here what's in there if I'm gonna trust you
1788;153;Odin;Male;shhh I'm trying to tell you in the wake of Ymir's death I saw something the rift possibly the birthplace of reality I looked inside and something was there looking back at me it whispered to me things I couldn't possibly comprehend but I knew they were true when it blinded me I thought it was over that I'd never see inside again and then I found this and I knew that it would finally let me see the answers you see son I don't know where I go when I go there's no Valhalla for me Ragnarok cannot be the end I need to know that something more than this I need to know what happens to me and that's the truth I swear on my last good eye that's the truth
1789;153;Atreus;Male;the writing on here talks about a cold breath breath wind it's got to be Helheim
1790;153;Odin;Male;Helheim you say? I'll take it and I know just the person to accompany you I'm trusting you two can handle this responsibility
1791;153;Thrud;Female;you can count on us don't mess this up for me
1792;153;Odin;Male;oh I forgot to mention Heimdall will be joining you
1793;153;Heimdall;Male;what a privilege for all of us
1794;153;Odin;Male;oh whoa whoa whoa hold up you don't want to walk into the blistering cold of Helheim without this should keep you nice and toasty you're welcome
1795;154;Atreus;Male;huh Mimir said even Odin didn't survive the cold in Helheim
1796;154;Heimdall;Male;you believe everything that old goat says
1797;154;Atreus;Male;Thrud it too bad your first time outside Asgard has to be to Helheim
1798;154;Thrud;Female;nah we're gonna make the most of this
1799;154;Heimdall;Male;now as much as I would love to babysit I have something else to do for the All-Father if you run into any trouble just scream so I know where to find your bodies
1800;154;Thrud;Female;He is such as asshole
1801;154;Atreus;Male;let's find that mask piece
1802;155;Thrud;Female;yup we gotta get out of here
1803;155;Atreus;Male;but The Mask we're so close besides I don't think it's dangerous
1804;155;Thrud;Female;are we looking at the same thing maybe he's locked up for a good reason
1805;155;Atreus;Male;I can feel what he's feeling the giant thing look just wants to be free the piece must be behind him trust me all right let's start with the lock not near its teeth
1806;155;Thrud;Female;all right let's start with the lock not near its teeth
1807;155;Atreus;Male;shhh
1808;155;Thrud;Female;are we doing this or not come on Loki what's going on you panicking fine I guess I'll just wait here
1809;155;Atreus;Male;there we go
1810;155;Thrud;Female;heavy sleeper let's do the next all right there
1811;155;Atreus;Male;looks like there was another one under his foot
1812;155;Thrud;Female;if it wakes up while you're doing whatever it is you're doing we're dead
1813;155;Atreus;Male;whuh! Look out
1814;155;Thrud;Female;you are welcome Mangy mutt
1815;155;Atreus;Male;Let's look in the chamber he was guarding
1816;156;Heimdall;Male;you absolute unqualified moron you know that thing tears holes between realms right well I suppose I should expect nothing less from half breeds
1817;156;Atreus;Male;don't call me a helf
1818;156;Heimdall;Male;I will call you whatever I like junior
1819;156;Thrud;Female;leave him alone it was a mistake
1820;156;Heimdall;Male;no the mistake was allowing you to think that you were ready you helped him didn't you what side are you on anyway guppy
1821;156;Thrud;Female;try me and find out
1822;156;Heimdall;Male;oh and what are you going to do exactly you see everyone takes it easy on you because they are afraid of your father I am not that fat drunken utter piece of trash
1823;156;Atreus;Male;hey
1824;156;Thrud;Female;again
1825;156;Heimdall;Male;yes yes the dumb does not fall far from the tree very well then give me you best shot you have a lot to learn little girl starting with who your family is and who it is not
1826;156;Thrud;Female;just wait until I'm a Valkyrie
1827;156;Heimdall;Male;oh you really believed the All-Father would allow that to happen please do not let this little weasel feed your delusions any longer
1828;156;Thrud;Female;enough
1829;156;Heimdall;Male;so close
1830;156;Atreus;Male;stop he just wants to make you mad
1831;156;Thrud;Female;yeah well it worked
1832;156;Heimdall;Male;well ah you toddlers are boring if you are finished throwing your little tantrum we should go now because I cannot wait to watch you explain this mess to the All-Father oh it's going to be glorious
1833;157;Heimdall;Male;damn he's not here let's check his study oh boy is he going to lose it
1834;157;Thrud;Female;father will have my back
1835;157;Heimdall;Male;after the All-Father sent him away sulking with his tail between his legs doubtful and you Loki of the Jotnar I am haunted by your incompetence it keeps me up at night
1836;158;Odin;Male;may I come in I heard what Heimdall had to say I'd like to hear it from you what happened
1837;158;Atreus;Male;it wasn't there I was wrong well
1838;158;Odin;Male;we all make mistakes son but freeing Garm that was a big one chaos is already spilling out into the other realms we're safe here in Asgard but everywhere else
1839;158;Atreus;Male;I think I want to go home now
1840;158;Odin;Male;okay if that's what you want I meant it when I said you're not a prisoner here it's your choice go clear your mind I know you'll be back but before you go I'll need the mask back that's not that I don't trust you you understand It's the company you keep oh and Ingrid
1841;158;Atreus;Male;please I need to go
1842;158;Odin;Male;Loki when you do decide you're ready to continue our work here Huginn will be waiting for you in your old home you screwed up doesn't change the fact that you're welcome here oh and say hi to Mimir for me
1843;159;Atreus;Male;never thought I'd be so relieved to be back here if you're staying you might be waiting a while okay I guess it's time to face him no running away this time almost home it's gonna be fine everything's fine no no no
1844;159;Sindri;Male;it's you wait it's you!
1845;159;Freya;Female;Atreus!
1846;159;Atreus;Male;father
1847;159;Kratos;Male;off your back Help Freya I will draw them to me
1848;160;Tyr;Male;is it over
1849;160;Mimir;Male;no thanks to you
1850;160;Kratos;Male;where is Atreus
1851;160;Tyr;Male;Atreus has the runaway returned and brought all this with him
1852;160;Sindri;Male;Ah just hold still
1853;160;Brok;Male;I told you I'm fine
1854;160;Sindri;Male;you're bleeding
1855;160;Brok;Male;quit your blubbering
1856;161;Kratos;Male;What do I call you Atreus what has happened
1857;161;Atreus;Male;It's all my fault the Hel-Walkers they're everywhere everywhere
1858;161;Kratos;Male;that is not your fault
1859;161;Atreus;Male;yes it is there was a wolf in Hel he was in chains and and I set him free I I thought that if
1860;161;Mimir;Male;Garm? Great bleeding fuck lad you freed Garm
1861;161;Tyr;Male;Garm who freed Garm that's madness surely not you young one
1862;161;Freya;Female;if the Hound of Hel is loose he'll chew through the fabric of the Realms Hel-Walkers are just the beginning what were you thinking
1863;161;Mimir;Male;Aye this is a fuck up of not insignificant proportions
1864;161;Tyr;Male;what would drive you to such mischief is this Loki's doing
